CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
3732351;4144216;176269;349993;1432125;4516;0;800
4792896;5221727;208618;380247;1563473;4211;0;832
5106859;5685654;317748;434942;1872737;5676;0;864
7823772;8634072;524535;593004;2655328;13061;0;896
8140971;9081703;591002;666427;2980156;31067;0;928
12678313;14146021;1121579;954324;4479481;50048;0;960
11138155;12562163;969236;917801;4198659;58288;0;992
19231335;29203416;11467683;4845174;24020568;420592;0;1024
15716818;17858475;1505917;1352416;6320663;74402;0;1056
17655107;19808665;1566891;1410403;6473921;90820;0;1088
16038594;18034927;1419247;1351330;6230880;16113;0;1120
23330385;26409051;2489191;1879218;8901711;141541;0;1152
20030039;22766604;1962824;1703611;7944132;143127;0;1184
25631465;28837390;2491937;1991310;9391272;141662;0;1216
25240292;28484851;2416741;2105327;9808385;112610;0;1248
36127715;41800552;5327562;3355178;16033895;82336;0;1280
41263261;46506716;3359000;3773932;16728595;88806;0;1312
46193302;52352528;3968129;4451772;19703136;93079;0;1344
50714958;57296789;4091420;4798038;21022712;102722;0;1376
56076333;63897908;6062729;5202514;23819031;109008;0;1408
58696810;65943007;4611805;5280811;23148317;104736;0;1440
64370990;72175535;5526841;5385867;24366332;99487;0;1472
71737731;81213537;5811569;7061147;30686323;122009;0;1504
52256397;76851671;27531912;13068729;63671041;205260;0;1536
80973791;90740612;6355697;7131504;31303265;122985;0;1568
86901266;97365290;7461040;7291682;32855690;131225;0;1600
94428469;106125216;7656291;8507428;37410793;139587;0;1632
101304794;115618722;13456143;8584380;40905230;145142;0;1664
109102626;122887869;8880409;10079713;44113230;163757;0;1696
116762518;132053373;11035921;10656135;47818115;147400;0;1728
123043691;138212415;10383274;10820083;48076781;157043;0;1760
108964442;136737871;28467090;15882438;76253162;202209;0;1792
140572516;158138389;11655366;12752994;56079691;173705;0;1824
152476965;174401836;16135823;15217661;68268624;194640;0;1856
156950282;176969883;13415066;14480788;63689351;198059;0;1888
162051465;188449286;24481017;15944599;75341299;210571;0;1920
177822848;200958165;15695272;16576918;73295711;219176;0;1952
185579420;210936350;20093150;16890165;77270554;185790;0;1984
200214697;228497401;19333080;20153671;89483230;255981;0;2016
153488560;253267540;119169556;50456606;247520546;509459;0;2048
220070787;251227263;21655401;22154750;98643851;265441;0;2080
229965659;262358887;25604610;21549448;98840262;266295;0;2112
241180046;272680576;22145817;22395921;99275197;235534;0;2144
238911620;282738839;42141067;25948374;123419301;320617;0;2176
265193596;300055262;26458551;23763503;107659819;296630;0;2208
281434582;322581145;33300024;27251377;124476854;277892;0;2240
296121739;336846916;29722641;28360096;126803814;351439;0;2272
214619873;300172083;90280531;47891649;231424762;495177;0;2304
322598967;368172214;34635654;31139089;140563238;373351;0;2336
327986099;376016189;44339974;29249943;138625683;324218;0;2368
358428709;411246384;40270832;36039264;162305065;416442;0;2400
327111650;398344440;69999699;41789916;199028543;428954;0;2432
383454829;436092023;40416583;35873852;161595045;429991;0;2464
399061234;464165072;55561381;42001387;192752253;427977;0;2496
416135898;474053169;45388433;39095688;176579259;457396;0;2528
270783609;434504137;193125848;83818348;410734849;779234;0;2560
451214910;517445941;54025496;43709147;199970863;505980;0;2592
467099329;546427251;69200568;50437152;232741470;482848;0;2624
492707967;563403099;57690159;46638989;212732487;548705;0;2656
431822076;534363134;104490577;58756684;282111765;552062;0;2688
534584264;612201314;63085288;51284755;233761365;604613;0;2720
533102517;624768970;83245209;56625161;264571894;636107;0;2752
571628175;653220191;67707591;53300031;244253037;600645;0;2784
388918804;583877717;208385575;108147662;524697936;1067503;0;2816
612794513;703937468;78331342;58222722;269619426;654417;0;2848
613567521;718261467;98571097;63250126;298745512;713804;0;2880
653534399;748723242;87207358;58495281;275069364;653319;0;2912
549523557;699847207;155241912;85245623;410749987;896787;0;2944
716042478;830666025;97313533;74381593;339747665;784666;0;2976
664970527;788048703;125642074;70254136;338810595;766295;0;3008
745286483;861326896;107093292;71057189;333766357;756590;0;3040
532498881;891282447;426614630;181717140;894842435;1664059;0;3072
808999821;939250952;116522102;81581904;378845832;855589;0;3104
780088213;926227549;141617375;86549267;411658431;903196;0;3136
868866550;1011701023;125815962;90682565;417421722;945249;0;3168
674664838;882334106;220395737;115325178;559660799;1123655;0;3200
921378745;1078386644;139684823;99198842;456692739;1014402;0;3232
844851475;1027563531;179936307;107184500;510026709;1063962;0;3264
969340170;1124938648;138892711;97382298;453643614;986387;0;3296
628291910;966369475;375719375;181512783;887137377;1678585;0;3328
1019446548;1188297740;157251246;102783578;483872113;1018796;0;3360
948897961;1154223059;206402365;118734604;568553659;1194760;0;3392
1102944015;1297029150;176441443;121331778;559917878;1177548;0;3424
841558576;1125574328;300916527;157911748;766588369;1515071;0;3456
1150070359;1344286475;178593171;119631503;559647493;1180844;0;3488
1028945303;1273278173;250192963;139477967;670481011;1354428;0;3520
1195587638;1401545546;207703204;118822503;569852911;1167600;0;3552
806394298;1321305211;605061439;263768584;1296058755;2400445;0;3584
1286927308;1518598652;217471916;141367290;660242816;1372921;0;3616
1104403300;1379035166;291563890;152730921;740734615;1450008;0;3648
1353203262;1594285104;226511749;146825355;688073495;1405270;0;3680
990787014;1373384302;414679847;209308137;1020047621;1922786;0;3712
1413069808;1666218086;251726284;147887052;704381070;1439144;0;3744
1316091724;1626458238;314775195;178077781;855621955;1652767;0;3776
1500970767;1773595435;258192211;165303400;776003934;1576167;0;3808
997125377;1575861078;645553645;310458573;1517606955;2791985;0;3840
1530738696;1827076744;302583820;169811854;813556267;1596310;0;3872
1416362280;1770527449;368589755;199370283;962668007;1944026;0;3904
1638919693;1954800843;312469964;186258237;880857975;1760250;0;3936
1175255842;1683053186;551594719;278069132;1355153331;2507562;0;3968
1701314309;2051477292;343963414;208011152;977943358;1931330;0;4000
