CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
22259647;25017392;2206720;1683601;8001627;56030;0;800
26725029;30109909;2937737;2002749;9607214;64087;0;832
30984601;34755466;3047661;2305225;10966768;81909;0;864
30817671;35939483;5056384;2759816;13483974;98389;0;896
36561551;41344438;3998586;2896766;13829005;102539;0;928
43646678;49350765;5183947;3272386;15806112;106445;0;960
48450743;54866254;5477219;3813207;18253677;120178;0;992
36386076;56115090;22144047;9439921;46506717;287903;0;1024
59369111;67079967;6735639;4547643;21779180;150024;0;1056
66273817;75386343;8647988;5072088;24627074;193237;0;1088
69133795;78695599;8395242;5599957;26832146;189880;0;1120
59777435;74730217;15389975;7810377;38230493;244811;0;1152
84061796;95971006;10850375;6799314;32797401;254760;0;1184
91376292;105323278;13777919;7523947;36663236;235595;0;1216
98333671;112250995;12953459;7851864;37994226;262572;0;1248
66079116;97944573;34312961;15801644;77816573;509581;0;1280
122943533;139779427;16014913;9418792;45596441;333373;0;1312
125938825;146898183;21306586;11116887;54369429;351379;0;1344
136340654;156524807;19658885;11058518;53780196;389952;0;1376
111832416;146889577;36857389;17497292;86190881;706968;0;1408
158712911;182743368;23775147;13023931;63386007;471434;0;1440
135330342;169436333;35353852;17790901;87082785;619200;0;1472
184078691;212723577;29000719;15255064;74505302;536558;0;1504
117865237;193546136;85482509;35722132;178422456;1119748;0;1536
208956557;242126760;34142308;17486897;85737085;598082;0;1568
187918159;232231583;46497439;22868057;112363177;780821;0;1600
236420049;275200407;40343036;20185662;99218252;693663;0;1632
176905126;243989427;72380918;33597284;165701603;1124692;0;1664
262814207;307794805;47265199;23296323;114583996;793394;0;1696
233430310;293627788;64043476;30685835;151053141;1084103;0;1728
283997381;337261038;56605935;27326644;134745627;913084;0;1760
189774783;304104934;126941265;54826994;272779392;1777339;0;1792
302613971;365746805;67761729;32146372;158784445;1105039;0;1824
264692132;347464564;89378006;41785821;206271689;1388180;0;1856
332015202;404087162;76940599;36843323;181708031;1304135;0;1888
267388719;386374561;129294164;59050177;292396469;1908259;0;1920
360281732;443434412;89329727;42235707;208688614;1477474;0;1952
336142694;447405715;120502682;55668845;275298306;1940852;0;1984
401891794;499829592;105077428;49883691;246263103;1732844;0;2016
316018783;527182306;241425773;100348741;496819285;3109855;0;2048
433996326;545768196;121107905;56320370;279053118;1964045;0;2080
391613072;535579683;155856168;72071202;356809451;2391413;0;2112
436920634;565631975;139855599;64572990;319802526;2185724;0;2144
389157573;579780620;207920366;94038793;467259363;3051750;0;2176
483835859;625439622;153868259;71117581;352365492;2409539;0;2208
451411259;631927582;195683092;90138970;446814347;2978020;0;2240
526531734;687321055;175216348;80579600;399014299;2744805;0;2272
429215210;699608438;300519860;130105248;649765793;4170033;0;2304
556815041;738855713;199089578;90761459;451032659;3007134;0;2336
534791417;759056223;243861986;111615086;554312973;3686698;0;2368
600915514;804345475;223097207;101303013;503058222;3369193;0;2400
524579407;813241082;317440228;141533859;704577603;4441151;0;2432
